user,total_sessions,avg_click_per_sesssion,flights_booked_success,hotels_booked_success,cancellations_count,trip_touched,avg_flight_discount_amount,avg_hotel_discount_amount,avg_flight_base_fare_usd,avg_hotel_price_per_room_night_usd,avg_hotel_night,distinct_airlines_used,birthdate,gender,is_married,has_children,home_country,home_city,home_airport,home_airport_lat,home_airport_lon,sign_up_date,age_years,tenure_days,conversion_rate_per_session,cancellation_rate_on_bookings,preferred_airline,preferred_destination,avg_session_duration_min,sessions_per_month,avg_trip_length_days,return_flight_ratio,avg_checked_bags,avg_seats,avg_rooms_per_booking,hotel_booking_ratio,avg_checkin_gap_days,promo_responsiveness,loyalty_index,is_high_canceller,is_multi_booker,is_family_traveler,R_raw,F_raw,M_raw,R_score,F_score,M_score,RFM_sum,RFM_loyalty,CLTV,CLTV_level,persona,perk_offer
328590,8,47.875,3,2,1,4,0.1,0.15,976.76,155.0,4.5,3,1968-07-23,F,False,False,usa,san diego,NZY,32.699,-117.215,2022-09-18,57,1113,0.625,0.2,American Airlines,LGA,18.091666666666665,1.1428571428571428,4.666666666666667,1.0,0.3333333333333333,1.6666666666666667,2.0,0.5,8.772011458333333,0.2,1.25,,True,,1113,5,1674.26,1,3,5.0,9.0,Medium,8371.3,High,General - Potential Loyal,📈 Early Loyalty Access Offer
330764,8,46.875,1,2,1,4,,0.05,375.52,129.5,4.5,1,1985-02-06,F,False,False,usa,detroit,DET,42.409,-83.01,2022-09-20,40,1111,0.375,0.3333333333333333,WestJet,YOW,17.685416666666665,1.3333333333333333,1.0,1.0,1.0,3.0,1.0,0.5,6.19375,0.0,0.75,True,True,,1111,3,958.27,1,2,3.0,6.0,Low,2874.81,Low,General - Casual,📰 Newsletter + 10% First Booking Coupon
330893,8,16.625,3,3,0,3,,0.05,287.2033333333333,138.0,2.0,3,1980-12-16,F,True,True,usa,oklahoma city,OKC,35.393,-97.601,2022-09-20,44,1111,0.75,0.0,Delta Air Lines,IAH,2.066666666666667,1.3333333333333333,3.3333333333333335,1.0,0.6666666666666666,1.0,1.0,1.0,6.079196585648148,0.0,2.0,,True,True,1111,6,563.2033333333334,1,4,1.0,6.0,Low,3379.2200000000003,Med,Loyal Low,✈️ Free Flight Upgrade
331039,8,24.75,1,1,1,2,0.1,0.075,2290.87,209.0,8.0,1,1979-08-02,F,True,True,canada,london,YXU,43.036,-81.154,2022-09-20,46,1111,0.25,0.5,American Airlines,LAX,10.167420216666667,2.0,10.0,1.0,3.0,4.0,2.0,0.5,252.7551371527778,0.5,1.0,True,,True,1111,2,3962.87,1,1,5.0,7.0,Low,7925.74,High,Discount Hunter,💸 Special Discount Codes & Flash Deals
334787,8,14.875,3,3,0,3,0.05,,252.72333333333333,169.0,2.0,3,1971-04-27,F,False,False,usa,minneapolis,MSP,44.88,-93.217,2022-09-23,54,1108,0.75,0.0,Air Canada,BOS,1.8479166666666667,1.1428571428571428,3.0,1.0,0.6666666666666666,1.0,1.0,1.0,5.803432696759259,0.16666666666666666,2.0,,True,,1108,6,590.7233333333334,1,4,1.0,6.0,Low,3544.34,Med,Loyal Low,✈️ Free Flight Upgrade
337227,8,10.375,0,0,0,0,,0.05,,,,0,1989-06-25,F,True,False,usa,santa ana,SNA,33.676,-117.868,2022-09-25,36,1106,0.0,,,,1.2833333333333334,2.0,,,,,,,,,,,,True,1106,0,,1,1,,2.0,,,,General Traveler,💌 Generic Travel Promo Code
338086,8,17.125,2,2,0,2,0.3,0.2,490.845,63.0,1.0,2,1983-12-13,F,False,True,usa,washington,IAD,38.944,-77.456,2022-09-25,41,1106,0.5,0.0,AirTran Airways,DAL,2.1416666666666666,1.3333333333333333,2.5,1.0,0.5,1.0,1.0,1.0,7.556198350694444,0.25,2.0,,True,True,1106,4,553.845,1,2,1.0,4.0,Low,2215.38,Low,Business Flyer,🧳 Free Checked Bag + Flexible Booking
340166,8,11.0,0,1,0,1,0.1,0.1,,237.0,2.0,0,1973-05-17,M,True,True,usa,san francisco,SFO,37.619,-122.375,2022-09-27,52,1104,0.125,0.0,,,1.3604166666666666,1.3333333333333333,,,,,1.0,1.0,3.060416666666667,0.0,1.0,,,True,1104,1,474.0,1,1,1.0,3.0,Low,474.0,Low,General - Casual,📰 Newsletter + 10% First Booking Coupon
343928,8,15.25,2,1,0,2,0.29999999999999993,0.1,2775.31,116.0,3.0,2,1959-01-26,F,True,False,usa,el paso,BIF,31.849,-106.38,2022-09-30,66,1101,0.375,0.0,Jetstar Pacific,SGN,1.8791666666666667,1.1428571428571428,8.0,1.0,0.5,1.5,1.0,0.5,5.308716145833333,0.3333333333333333,1.5,,True,True,1101,3,3123.31,1,2,5.0,8.0,Low,9369.93,High,General - Potential Loyal,📈 Early Loyalty Access Offer
347778,9,18.0,5,4,0,5,0.15,,846.738,226.75,2.25,4,1974-07-20,F,False,False,usa,las vegas,LSV,36.236,-115.034,2022-10-03,51,1098,1.0,0.0,Ryanair,JFK,2.2222222222222223,1.5,3.0,1.0,1.0,1.6,1.75,0.8,6.351151171875,0.0,1.8,,True,,1098,9,1356.9255,1,5,4.0,10.0,Medium,12212.3295,High,Loyal Medium,🏨✈️ 1 Night Free Hotel with Flight Booking
348817,8,15.625,3,4,0,4,0.05,,458.20666666666665,259.0,2.25,3,1995-08-07,F,False,False,canada,calgary,YYC,51.114,-114.02,2022-10-04,30,1097,0.875,0.0,Allegiant Air,LGA,1.9333333333333333,1.3333333333333333,3.3333333333333335,1.0,0.6666666666666666,1.0,1.0,1.0,5.631003862847222,0.0,1.75,,True,,1097,7,1040.9566666666667,1,4,3.0,8.0,Low,7286.696666666667,High,Loyal Low,✈️ Free Flight Upgrade
348863,8,10.125,0,0,0,0,,0.1,,,,0,1957-01-13,F,True,False,usa,san antonio,SKF,29.384,-98.581,2022-10-04,68,1097,0.0,,,,1.24375,1.3333333333333333,,,,,,,,,,,,True,1097,0,,1,1,,2.0,,,,General Traveler,💌 Generic Travel Promo Code
349132,9,14.777777777777779,2,3,0,3,,0.1,360.53,193.66666666666666,4.666666666666667,2,1975-06-17,F,False,False,usa,cincinnati,CVG,39.046,-84.662,2022-10-04,50,1097,0.5555555555555556,0.0,Delta Air Lines,LGA,1.8388888888888888,1.2857142857142858,4.5,1.0,0.5,2.0,1.6666666666666667,1.0,7.411261689814815,0.2,1.6666666666666667,,True,,1097,5,1264.3077777777778,1,3,4.0,8.0,Low,6321.538888888889,High,Loyal Low,✈️ Free Flight Upgrade
350648,8,36.875,1,1,1,2,0.175,0.1,212.18,185.0,3.0,1,2006-03-02,F,False,False,usa,lincoln,LNK,40.851,-96.759,2022-10-05,19,1096,0.25,0.5,American Airlines,SKF,13.4531160375,1.1428571428571428,4.0,1.0,0.0,1.0,1.0,0.5,7.796515972222222,0.0,1.0,True,,,1096,2,767.1800000000001,1,1,2.0,4.0,Low,1534.3600000000001,Low,General - Casual,📰 Newsletter + 10% First Booking Coupon
353271,8,10.5,1,1,0,1,0.15,0.15,408.4,136.0,0.0,1,1997-09-05,F,False,True,usa,milwaukee,MKE,42.947,-87.896,2022-10-07,28,1094,0.25,0.0,KLM Royal Dutch Airlines,JFK,1.3145833333333334,1.1428571428571428,1.0,1.0,0.0,2.0,2.0,1.0,5.6331541666666665,0.0,2.0,,,True,1094,2,408.4,1,1,1.0,3.0,Low,816.8,Low,Business Flyer,🧳 Free Checked Bag + Flexible Booking
353694,8,12.5,2,2,0,2,0.08333333333333333,,230.685,124.0,4.5,2,1984-06-17,F,False,True,usa,new york,LGA,40.777,-73.872,2022-10-07,41,1094,0.5,0.0,Southwest Airlines,MDW,1.5416666666666667,1.1428571428571428,6.0,0.5,0.5,1.5,1.5,1.0,8.12476484375,0.0,2.0,,True,True,1094,4,788.685,1,2,2.0,5.0,Low,3154.74,Low,General - Casual,📰 Newsletter + 10% First Booking Coupon
354050,8,21.5,5,5,0,5,0.05,0.05,391.576,210.4,2.2,5,1974-05-28,F,False,False,usa,detroit,DET,42.409,-83.01,2022-10-07,51,1094,1.25,0.0,AirTran Airways,AUS,2.652083333333333,1.1428571428571428,3.5,0.8,0.2,1.2,1.2,1.0,8.569348923611111,0.2,2.0,,True,,1094,10,854.4560000000001,1,5,3.0,9.0,Medium,8544.560000000001,High,Loyal Medium,🏨✈️ 1 Night Free Hotel with Flight Booking
354260,8,14.5,2,1,0,2,0.15,,582.505,260.0,2.0,2,1974-09-27,F,False,False,usa,providence,PVD,41.724,-71.428,2022-10-07,51,1094,0.375,0.0,JetBlue Airways,FAT,1.7979166666666666,2.0,2.5,1.0,1.0,1.0,1.0,0.5,8.867305381944444,0.0,1.5,,True,,1094,3,1102.505,1,2,4.0,7.0,Low,3307.5150000000003,Med,General - Moderate Traveler,🤝 Small Partner Discount
354311,8,12.25,2,1,0,2,0.1,,536.445,97.0,3.0,1,1978-07-12,F,True,False,usa,tucson,DMA,32.166,-110.883,2022-10-08,47,1093,0.375,0.0,American Airlines,JFK,1.5333333333333332,2.0,2.5,1.0,0.5,1.0,1.0,0.5,6.6880487847222225,0.0,1.5,,True,True,1093,3,827.445,1,2,3.0,6.0,Low,2482.335,Low,Business Flyer,🧳 Free Checked Bag + Flexible Booking
354950,8,12.5,1,1,0,1,,0.1,460.54,127.0,6.0,1,1970-10-19,M,True,False,usa,amarillo,AMA,35.219,-101.706,2022-10-08,54,1093,0.25,0.0,Air Canada,YOW,1.56875,1.3333333333333333,7.0,1.0,1.0,1.0,1.0,1.0,4.766478819444444,0.0,2.0,,,True,1093,2,1222.54,1,1,4.0,6.0,Low,2445.08,Low,General - Casual,📰 Newsletter + 10% First Booking Coupon
356046,8,12.625,2,2,0,2,0.15,0.05,391.905,97.5,2.0,2,1989-10-17,F,False,False,canada,ottawa,YOW,45.323,-75.669,2022-10-09,35,1092,0.5,0.0,Delta Air Lines,LUF,1.5666666666666667,1.3333333333333333,3.0,1.0,0.0,1.5,1.5,1.0,8.676232378472223,0.0,2.0,,True,,1092,4,586.905,1,2,1.0,4.0,Low,2347.62,Low,Business Flyer,🧳 Free Checked Bag + Flexible Booking
357737,8,52.375,4,5,1,6,,0.08333333333333333,517.075,155.4,3.2,4,1982-10-04,F,True,True,usa,san diego,SAN,32.733,-117.189,2022-10-10,43,1091,1.125,0.1111111111111111,AirTran Airways,SJI,18.352083333333333,1.3333333333333333,4.0,1.0,0.25,1.0,1.0,0.8333333333333334,7.6182112152777774,0.2222222222222222,1.5,,True,True,1091,9,1014.355,1,5,3.0,9.0,Medium,9129.195,High,General - Potential Loyal,📈 Early Loyalty Access Offer
359072,8,39.75,3,3,1,4,0.2,,153.93666666666667,137.0,2.0,3,1972-12-09,F,True,True,canada,montreal,YUL,45.468,-73.741,2022-10-11,52,1090,0.75,0.16666666666666666,Air France,MEM,16.39539336875,2.0,3.3333333333333335,1.0,0.3333333333333333,1.0,1.0,0.75,8.829700983796297,0.0,1.5,,True,True,1090,6,427.93666666666667,1,4,1.0,6.0,Low,2567.62,Low,Steady Explorer,🎟️ Travel Credit for Next Booking
359080,8,15.75,4,2,0,4,0.1,0.2,1288.39,338.5,2.0,4,1982-05-09,F,True,False,usa,new york,JFK,40.64,-73.779,2022-10-11,43,1090,0.75,0.0,Air Canada,DXB,1.9833333333333334,1.1428571428571428,6.25,1.0,1.0,1.25,1.0,0.5,7.257814583333333,0.0,1.5,,True,True,1090,6,1965.39,1,4,5.0,10.0,Medium,11792.34,High,Loyal Medium,🏨✈️ 1 Night Free Hotel with Flight Booking
359653,8,15.875,2,2,0,2,0.25,0.075,392.165,215.0,1.5,2,1968-12-26,M,False,False,canada,victoria,YYJ,48.647,-123.426,2022-10-12,56,1089,0.5,0.0,American Airlines,FTW,1.9666666666666666,1.1428571428571428,3.0,1.0,1.0,1.0,1.0,1.0,7.20409375,0.25,2.0,,True,,1089,4,714.665,1,2,2.0,5.0,Low,2858.66,Low,General - Casual,📰 Newsletter + 10% First Booking Coupon
361459,8,7.375,1,1,0,1,,0.125,393.91,165.0,1.0,1,1982-09-16,F,True,True,usa,houston,EFD,29.607,-95.159,2022-10-13,43,1088,0.25,0.0,Qatar Airways,JFK,0.9333333333333333,1.6,3.0,1.0,1.0,1.0,1.0,1.0,7.170638888888889,0.0,2.0,,,True,1088,2,558.9100000000001,1,1,1.0,3.0,Low,1117.8200000000002,Low,General - Casual,📰 Newsletter + 10% First Booking Coupon
361759,9,15.444444444444445,4,3,0,4,0.15,0.075,415.1475,79.66666666666667,0.6666666666666666,3,1971-08-14,F,True,False,canada,winnipeg,YWG,49.91,-97.234,2022-10-13,54,1088,0.7777777777777778,0.0,American Airlines,CLT,1.8981481481481481,1.5,2.5,1.0,0.5,1.0,1.0,0.75,8.847438657407407,0.14285714285714285,1.75,,True,True,1088,7,468.2586111111111,1,4,1.0,6.0,Low,3277.8102777777776,Low,Loyal Low,✈️ Free Flight Upgrade
363535,8,31.0,3,3,1,4,0.18333333333333332,,344.1433333333333,155.66666666666666,2.6666666666666665,3,1993-05-15,F,False,False,usa,charlotte,CLT,35.214,-80.943,2022-10-14,32,1087,0.75,0.16666666666666666,Air Transat,DAL,14.193225979166666,1.3333333333333333,2.5,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.75,7.626567939814815,0.16666666666666666,1.5,,True,,1087,6,759.2544444444444,1,4,2.0,7.0,Low,4555.526666666667,Med,Business Flyer,🧳 Free Checked Bag + Flexible Booking
365825,8,44.375,1,2,1,3,0.1,,64.63,159.0,7.0,1,1979-05-10,F,False,False,usa,los angeles,LAX,33.942,-118.408,2022-10-16,46,1085,0.375,0.3333333333333333,AirTran Airways,LAS,17.379166666666666,1.3333333333333333,12.0,1.0,1.0,1.0,1.5,0.6666666666666666,9.827951909722222,0.0,1.0,True,True,,1085,3,1177.63,1,2,4.0,7.0,Low,3532.8900000000003,Med,General - Moderate Traveler,🤝 Small Partner Discount
371201,8,13.125,1,0,0,1,0.3999999999999999,0.05,199.47,,,1,1996-01-16,M,False,True,usa,new york,JFK,40.64,-73.779,2022-10-20,29,1081,0.125,0.0,AeroMéxico,IND,1.61875,2.0,9.0,1.0,3.0,1.0,,0.0,,0.0,1.0,,,True,1081,1,199.47,1,1,1.0,3.0,Low,199.47,Low,General - Casual,📰 Newsletter + 10% First Booking Coupon
372970,8,12.5,2,2,0,2,0.125,0.15,646.65,204.0,0.0,2,1990-04-01,F,False,False,usa,charlotte,CLT,35.214,-80.943,2022-10-21,35,1080,0.5,0.0,Air Canada,PWM,1.5770833333333334,1.6,2.0,1.0,0.5,1.0,1.0,1.0,7.051408333333334,0.0,2.0,,True,,1080,4,646.65,1,2,2.0,5.0,Low,2586.6,Low,Business Flyer,🧳 Free Checked Bag + Flexible Booking
373489,9,13.11111111111111,1,1,0,1,0.21666666666666667,0.125,7451.31,51.0,12.0,1,1986-12-08,F,True,True,usa,wichita,ICT,37.65,-97.433,2022-10-21,38,1080,0.2222222222222222,0.0,Japan Airlines,ITM,1.6074074074074074,1.8,13.0,1.0,3.0,4.0,2.0,1.0,224.51778506944444,0.5,2.0,,,True,1080,2,8063.31,1,1,5.0,7.0,Low,16126.62,High,Discount Hunter,💸 Special Discount Codes & Flash Deals
374331,8,42.25,1,1,1,3,0.15,0.2,236.26,280.0,12.0,1,1981-12-01,M,False,False,usa,milwaukee,MKE,42.947,-87.896,2022-10-22,43,1079,0.25,0.5,Southwest Airlines,DAL,17.1875,1.3333333333333333,1.0,1.0,1.0,1.0,2.0,0.3333333333333333,6.205555555555556,0.0,0.6666666666666666,True,,,1079,2,3596.26,1,1,5.0,7.0,Low,7192.52,High,General - Potential Loyal,📈 Early Loyalty Access Offer
374340,9,8.666666666666666,1,0,0,1,,0.05,3966.19,,,1,1989-06-26,F,True,False,usa,new york,LGA,40.777,-73.872,2022-10-22,36,1079,0.1111111111111111,0.0,China Eastern Airlines,DLC,1.074074074074074,1.5,9.0,1.0,1.0,2.0,,0.0,,0.0,1.0,,,True,1079,1,3966.19,1,1,5.0,7.0,Low,3966.19,Med,General - Moderate Traveler,🤝 Small Partner Discount
374341,8,13.125,0,3,0,3,0.1,,,152.33333333333334,7.333333333333333,0,1998-07-15,F,False,False,usa,detroit,YIP,42.238,-83.53,2022-10-22,27,1079,0.375,0.0,,,1.6354166666666667,1.6,,,,,2.0,1.0,11.456712962962962,0.0,1.0,,True,,1079,3,1117.111111111111,1,2,4.0,7.0,Low,3351.333333333333,Med,General - Moderate Traveler,🤝 Small Partner Discount
375160,8,5.125,0,0,0,0,0.05,0.1,,,,0,2003-11-23,F,False,False,usa,houston,EFD,29.607,-95.159,2022-10-22,21,1079,0.0,,,,0.6333333333333333,1.3333333333333333,,,,,,,,,,,,,1079,0,,1,1,,2.0,,,,General Traveler,💌 Generic Travel Promo Code
375729,8,17.75,3,3,0,3,0.11666666666666667,0.075,344.05333333333334,271.3333333333333,2.0,3,1971-04-12,F,False,False,usa,atlanta,ATL,33.64,-84.427,2022-10-23,54,1078,0.75,0.0,Delta Air Lines,JFK,2.185416666666667,1.1428571428571428,3.6666666666666665,1.0,0.3333333333333333,1.0,1.0,1.0,6.785739467592593,0.3333333333333333,2.0,,True,,1078,6,886.72,1,4,3.0,8.0,Low,5320.32,Med,Loyal Low,✈️ Free Flight Upgrade
375751,8,24.0,3,2,0,3,,0.05,235.85333333333332,166.5,3.0,3,1974-02-09,F,True,False,usa,cleveland,CLE,41.412,-81.85,2022-10-23,51,1078,0.625,0.0,Air France,AUS,2.9458333333333333,1.3333333333333333,3.3333333333333335,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,8.33407326388889,0.0,1.6666666666666667,,True,True,1078,5,735.3533333333334,1,3,2.0,6.0,Low,3676.766666666667,Med,Loyal Low,✈️ Free Flight Upgrade
376159,8,12.75,1,2,0,2,,,367.24,127.5,3.0,1,1982-01-24,F,False,False,usa,long beach,LGB,33.818,-118.151,2022-10-23,43,1078,0.375,0.0,Delta Air Lines,IAH,1.5916666666666668,1.6,3.0,1.0,1.0,1.0,1.0,1.0,10.618221354166666,0.0,1.5,,True,,1078,3,749.74,1,2,2.0,5.0,Low,2249.2200000000003,Low,General - Casual,📰 Newsletter + 10% First Booking Coupon
377069,8,32.5,1,0,1,2,,0.05,926.67,,,1,1956-03-06,F,True,False,usa,new york,LGA,40.777,-73.872,2022-10-24,69,1077,0.125,1.0,Allegiant Air,ELP,15.94375,2.0,7.0,1.0,1.0,2.0,,0.0,,0.0,0.5,True,,True,1077,1,926.67,1,1,3.0,5.0,Low,926.67,Low,Steady Explorer,🎟️ Travel Credit for Next Booking
377411,8,14.75,2,2,0,2,0.11666666666666667,0.15,504.305,113.5,2.5,2,1986-05-24,F,True,False,canada,montreal,YMX,45.68,-74.039,2022-10-24,39,1077,0.5,0.0,Delta Air Lines,EFD,1.84375,1.3333333333333333,3.5,1.0,0.0,1.5,1.5,1.0,6.041096961805556,0.25,2.0,,True,True,1077,4,788.0550000000001,1,2,2.0,5.0,Low,3152.2200000000003,Low,General - Casual,📰 Newsletter + 10% First Booking Coupon
378565,8,17.0,2,5,0,5,0.075,,354.815,144.6,8.8,2,1983-09-27,F,True,True,usa,nashville,BNA,36.124,-86.678,2022-10-25,42,1076,0.875,0.0,JetBlue Airways,SAN,2.11875,1.3333333333333333,4.5,1.0,0.5,1.0,1.2,1.0,5.983776979166667,0.14285714285714285,1.4,,True,True,1076,7,1627.295,1,4,5.0,10.0,Medium,11391.065,High,Loyal Medium,🏨✈️ 1 Night Free Hotel with Flight Booking
379543,8,13.0,3,3,0,3,0.1,0.15,385.04,231.66666666666666,2.0,2,1968-01-06,F,True,False,usa,san jose,SJC,37.362,-121.929,2022-10-25,57,1076,0.75,0.0,Delta Air Lines,AUS,1.59375,1.1428571428571428,4.0,1.0,0.3333333333333333,1.0,1.0,1.0,6.771392303240741,0.0,2.0,,True,True,1076,6,848.3733333333333,1,4,3.0,8.0,Low,5090.24,Med,Loyal Low,✈️ Free Flight Upgrade
380434,8,14.25,3,3,0,3,0.125,0.05,356.92,265.0,2.3333333333333335,3,1974-07-02,F,True,True,usa,oklahoma city,TIK,35.415,-97.386,2022-10-26,51,1075,0.75,0.0,Kenmore Air,BFI,1.7395833333333333,1.3333333333333333,4.0,1.0,0.3333333333333333,1.0,1.0,1.0,10.265889930555556,0.16666666666666666,2.0,,True,True,1075,6,975.2533333333333,1,4,3.0,8.0,Low,5851.52,Med,Loyal Low,✈️ Free Flight Upgrade
380436,8,13.375,1,1,0,1,,0.175,113.25,165.0,4.0,1,1979-11-04,F,False,False,usa,new york,LGA,40.777,-73.872,2022-10-26,45,1075,0.25,0.0,Delta Air Lines,YZD,1.65625,1.6,6.0,1.0,1.0,1.0,1.0,1.0,9.97329375,0.5,2.0,,,,1075,2,773.25,1,1,2.0,4.0,Low,1546.5,Low,Discount Hunter,💸 Special Discount Codes & Flash Deals
380757,8,15.25,3,3,0,3,0.05,0.05,165.20666666666668,169.66666666666666,4.666666666666667,3,1977-12-19,F,False,True,usa,los angeles,LAX,33.942,-118.408,2022-10-26,47,1075,0.75,0.0,Delta Air Lines,LUF,1.9020833333333333,1.1428571428571428,7.5,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,8.310893981481481,0.16666666666666666,2.0,,True,True,1075,6,956.9844444444445,1,4,3.0,8.0,Low,5741.906666666668,Med,Loyal Low,✈️ Free Flight Upgrade
380874,8,14.625,3,3,0,3,,0.18333333333333332,280.0833333333333,178.33333333333334,1.3333333333333333,3,1970-02-17,F,True,False,usa,louisville,LOU,38.228,-85.664,2022-10-26,55,1075,0.75,0.0,AirTran Airways,BNA,1.8166666666666667,1.1428571428571428,2.6666666666666665,1.0,0.6666666666666666,1.0,1.0,1.0,8.20651712962963,0.5,2.0,,True,True,1075,6,517.8611111111111,1,4,1.0,6.0,Low,3107.1666666666665,Low,Loyal Low,✈️ Free Flight Upgrade
380949,8,54.0,5,4,1,6,,0.15,372.896,228.5,2.0,5,1978-02-03,F,False,False,usa,san antonio,SAT,29.534,-98.47,2022-10-26,47,1075,1.125,0.1111111111111111,Abu Dhabi Amiri Flight,LAX,18.597916666666666,1.1428571428571428,3.0,1.0,0.2,1.0,1.0,0.6666666666666666,6.766194748263889,0.1111111111111111,1.5,,True,,1075,9,829.896,1,5,3.0,9.0,Medium,7469.063999999999,High,Business Flyer,🧳 Free Checked Bag + Flexible Booking
381259,8,12.125,1,1,0,1,,0.1,719.48,68.0,1.0,1,2002-12-04,F,False,True,usa,san diego,SAN,32.733,-117.189,2022-10-26,22,1075,0.25,0.0,American Airlines,DCA,1.5166666666666666,1.1428571428571428,2.0,1.0,1.0,1.0,1.0,1.0,6.164659722222222,0.0,2.0,,,True,1075,2,787.48,1,1,2.0,4.0,Low,1574.96,Low,General - Casual,📰 Newsletter + 10% First Booking Coupon
381465,8,30.625,2,4,1,5,0.075,,175.955,140.75,8.5,2,1990-07-19,F,False,False,usa,san antonio,SAT,29.534,-98.47,2022-10-26,35,1075,0.75,0.16666666666666666,AirTran Airways,IAH,6.978003,1.6,3.0,0.5,0.0,1.0,1.0,0.8,5.380408680555556,0.0,1.2,,True,,1075,6,1372.33,1,4,4.0,9.0,Medium,8233.98,High,Business Flyer,🧳 Free Checked Bag + Flexible Booking
382181,8,13.25,3,2,0,3,0.175,,357.68,208.0,2.0,2,1987-12-26,F,True,False,canada,halifax,YHZ,44.881,-63.509,2022-10-27,37,1074,0.625,0.0,American Airlines,YOW,1.6354166666666667,1.1428571428571428,4.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,5.946850607638889,0.0,1.6666666666666667,,True,True,1074,5,773.6800000000001,1,3,2.0,6.0,Low,3868.4000000000005,Med,Loyal Low,✈️ Free Flight Upgrade
382384,8,9.375,1,1,0,1,,,228.63,156.0,0.0,1,1967-06-15,F,True,False,usa,st. petersburg,PIE,27.911,-82.687,2022-10-27,58,1074,0.25,0.0,United Airlines,EFD,1.16875,1.1428571428571428,2.0,1.0,1.0,1.0,1.0,1.0,9.8140453125,0.0,2.0,,,True,1074,2,228.63,1,1,1.0,3.0,Low,457.26,Low,General - Casual,📰 Newsletter + 10% First Booking Coupon
382533,8,8.75,0,0,0,0,0.2,0.05,,,,0,2006-04-14,F,False,False,usa,long beach,LGB,33.818,-118.151,2022-10-27,19,1074,0.0,,,,1.0875,1.3333333333333333,,,,,,,,,,,,,1074,0,,1,1,,2.0,,,,General Traveler,💌 Generic Travel Promo Code
385689,8,11.5,3,4,0,4,0.15,,431.43666666666667,187.0,4.0,3,1974-10-08,F,False,True,usa,nashville,BNA,36.124,-86.678,2022-10-29,50,1072,0.875,0.0,Cape Air,BOS,1.4291666666666667,1.3333333333333333,4.333333333333333,1.0,0.3333333333333333,1.3333333333333333,1.25,1.0,12.267288628472222,0.14285714285714285,1.75,,True,True,1072,7,1179.4366666666667,1,4,4.0,9.0,Medium,8256.056666666667,High,Loyal Medium,🏨✈️ 1 Night Free Hotel with Flight Booking
386255,8,8.0,0,1,0,1,0.1,0.05,,268.0,4.0,0,1992-04-05,F,False,True,usa,mobile,BFM,30.626,-88.068,2022-10-30,33,1071,0.125,0.0,,,0.9916666666666667,1.1428571428571428,,,,,2.0,1.0,13.559027777777779,0.0,1.0,,,True,1071,1,1072.0,1,1,4.0,6.0,Low,1072.0,Low,Casual / Inactive,📧 Welcome Back Discount Email
386469,9,10.555555555555555,0,0,0,0,0.3,,,,,0,2006-10-16,F,False,False,usa,stockton,SCK,37.894,-121.239,2022-10-30,18,1071,0.0,,,,1.3166666666666667,1.2857142857142858,,,,,,,,,,,,,1071,0,,1,1,,2.0,,,,Casual / Inactive,📧 Welcome Back Discount Email
386914,8,36.75,2,1,1,3,0.1,0.13333333333333333,5617.45,321.0,2.0,2,1977-12-08,F,True,True,canada,hamilton,YHM,43.173,-79.935,2022-10-30,47,1071,0.375,0.3333333333333333,Air India Limited,DEL,16.45625,1.1428571428571428,8.5,1.0,2.5,3.0,1.0,0.3333333333333333,7.939882638888889,0.3333333333333333,1.0,True,True,True,1071,3,6259.45,1,2,5.0,8.0,Low,18778.35,High,General - Potential Loyal,📈 Early Loyalty Access Offer
387282,8,10.875,0,1,0,1,0.175,0.1,,330.0,4.0,0,1993-12-18,F,False,True,usa,amarillo,AMA,35.219,-101.706,2022-10-30,31,1071,0.125,0.0,,,1.3354166666666667,1.1428571428571428,,,,,3.0,1.0,2.5625,1.0,1.0,,,True,1071,1,1320.0,1,1,4.0,6.0,Low,1320.0,Low,Discount Hunter,💸 Special Discount Codes & Flash Deals
387783,8,10.875,1,3,0,3,0.45,0.1,431.26,188.66666666666666,4.666666666666667,1,1970-08-23,M,True,True,usa,oakland,OAK,37.721,-122.221,2022-10-31,55,1070,0.5,0.0,AirTran Airways,DAL,1.33125,2.6666666666666665,2.0,1.0,0.0,1.0,1.3333333333333333,1.0,8.061071875,0.0,1.3333333333333333,,True,True,1070,4,1311.7044444444446,1,2,4.0,7.0,Low,5246.817777777778,Med,Business Flyer,🧳 Free Checked Bag + Flexible Booking
388328,9,15.0,3,5,0,5,0.1,0.125,413.56666666666666,165.6,4.6,3,1973-11-28,F,True,True,canada,toronto,YYZ,43.677,-79.631,2022-10-31,51,1070,0.8888888888888888,0.0,AeroMéxico,FAT,1.8407407407407408,1.8,2.6666666666666665,1.0,1.0,1.0,1.0,1.0,7.618689861111111,0.125,1.6,,True,True,1070,8,1175.3266666666666,1,5,4.0,10.0,Medium,9402.613333333333,High,Loyal Medium,🏨✈️ 1 Night Free Hotel with Flight Booking
